"Username","bio","faculty","student","mza","other.sci","outreach","sci.assoc","media","applied","politician","unknown","public"
"@3of1","this other womanbringing love everywhereshes goodness itself her beauty from deep within herattracts never lets you goshe is lee",0,0,0,0,0,0,0,0,0,0,1
"@dinosaur_13","dinosaur 13 is a documentary about the discovery of sue the largest t rex fossil ever found in cinemas now from dogwoof dvd jan 26 2015",0,0,0,0,0,0,1,0,0,0,0
"@iangoodhead","sciencey tweets on genomics symbionts other tweets on coffee beer my attempts at homemade charcuterie",0,0,0,0,0,0,0,0,0,0,1
"@altug_g","interests transhumanism morality evolutionary psychology futurology nature animals tweets in turkish english",0,0,0,1,0,0,0,0,0,0,0
"@kharysabd_22","studies coastal resources management diponegoro university",0,0,0,1,0,0,0,0,0,0,0
"@garciaberthou","ecology of freshwater fish invasion biology at the university of girona",0,0,0,1,0,0,0,0,0,0,0
"@katie_sievers","masters student in marine biology at sdsu mebsa cochair ocean awareness enthusiast",0,1,0,0,0,0,0,0,0,0,0
"@drakembry15","bc 15 god family football 3 campbellsville commit cu19",0,0,0,0,0,0,0,0,0,0,1
"@banovetz","advocate for highquality ed lover of the north woods mplsfoundation by day tweets dont necessarily represent their views family man runner by night",0,0,0,0,0,0,0,0,0,0,1
"@daspletoboy","father husband martial artist palaeontology fanatic science nerd peel vice principal",0,0,0,1,0,0,0,0,0,0,0
"@careforcardiff","this is the official twitter for the careforcardiff blog this blog is concerned about the environment in around cardiff",0,0,0,0,0,0,1,0,0,0,0
"@andy_walker","phd student in biomaths informatics of malaria parasites eeidoxford drums scotch science tech",0,1,0,0,0,0,0,0,0,0,0
"@agritechwater","new collaborations between researchers at uniofeastanglia the agritech water industries director is profkhiscock managed by ruthwelters",0,0,0,1,0,0,0,0,0,0,0
"@hippogossip",NA,0,0,0,0,0,0,0,0,0,1,0
"@jshoyer","image from https tco bdqzgxebdk",0,0,0,0,0,0,0,0,0,0,1
"@andysuggitt","an ecologist specialising in climate change a lover of the outdoors personal account",0,0,0,1,0,0,0,0,0,0,0
"@bed_nerry","student of ecology evolution at queen mary conservationist blogger writer musicianexpert kicksampler",0,1,0,0,0,0,0,0,0,0,0
"@andrewlrhyne","asst professor marine biology",1,0,0,0,0,0,0,0,0,0,0
"@igigl","greenspace information for greater london is the capitals environmental records centre interested in londons wildlife open spaces retweets endorsement",0,0,0,0,0,1,0,0,0,0,0
"@arturolarena","periodistaambiental maestro de fnpi boomerang for earth conservation b member al frente de http http tco aaxk76hiu9 y efefuturo hablo en mi nombre",0,0,0,0,0,0,1,0,0,0,0
"@dollyjorgensen","environmental historian at ume university sweden ecological restoration medieval environment offshore oil urban history environmentalism in pop culture",0,0,0,0,0,0,0,0,0,0,1
"@elsevier_events","news insight for the global research community about science research academic world elsevier events of southern europe israel",0,0,0,1,0,0,1,0,0,0,0
"@gmcnevin","conservationist cyclist amateur photographer communications guy http tco rdrli4wglx",0,0,0,0,0,0,1,0,0,0,0
"@dentondave",NA,0,0,0,0,0,0,0,0,0,1,0
"@jacki_walchak","be confident with who you are even if you arent sure who that is yet",0,0,0,0,0,0,0,0,0,0,1
"@algalab","laboratorio de estudios algales depto de oceanografa universidad de concepcin algal research laboratory oceanography department udec chile",0,1,0,0,0,0,0,0,0,0,0
"@jamesteach","astrophysicist who went to the dark side but still teaches science",0,0,0,1,0,0,0,0,0,0,0
"@bloom_farm","bloom is an aquatic farm for phytoplankton culture green good design award architizer a awards 100 architects of the year climatechange cleantech cop21",0,0,0,0,0,0,0,0,0,0,1
"@aprilfollies","i write therefore i am i read therefore you are the rest follows",0,0,0,0,0,0,0,0,0,0,1
"@farmfy","expert agronomic advice coming soon",0,0,0,0,0,0,0,0,0,0,1
"@a00day","doing a phd purely to sound more like a james bond villain good evening dr day ive been expecting you strokes cat",0,0,0,1,0,0,0,0,0,0,0
"@danieleburke","teaching lit writing at loyolachicago love all poetry most modernism everything wcw cf wcwilliams literary ecology teaching",0,0,0,0,1,0,0,0,0,0,0
"@ashleybrush",NA,0,0,0,0,0,0,0,0,0,1,0
"@ecolandlab","the biodiversity landscape ecology lab inforest csiccemforcreaf investigates factors determining species distributions in a complex changing world",0,0,0,1,0,0,0,0,0,0,0
"@jessemoco","happy mountain wife lady",0,0,0,0,0,0,0,0,0,0,1
"@inspireaclass","inspiring study days for gcse alevel ib from world class speakers science maths english art productdesign geography ict history psychology",0,1,0,0,0,0,0,0,0,0,0
"@jayminpeek","im a guy with an extreme passion for animals wether it be snakes spiders scorpions you name it i love them all to death spend my life around them",0,0,0,0,0,0,0,0,0,0,1
"@jenniferraff","anthropological geneticist martial artist science advocate kf5zmf",0,0,0,0,0,0,0,0,0,0,1
"@eco_sapien","21st century ecological education founded by davidbodenham blackermine with tweets by millardjoe",0,0,0,0,0,0,0,0,0,0,1
"@anjaliaryaa",NA,0,0,0,0,0,0,0,0,0,1,0
"@bgreysk","lcr wants a fair scotland t blair in stripey pyjamas breaking rocks pro pastachips",0,0,0,0,0,0,0,0,0,0,1
"@fildepua","enginyer forestal agrcola magrada llaurar treballant en iiff forestal colengforestals masterfuego i drummer",0,0,0,0,0,0,0,0,0,0,1
"@jenhaley1000","eagle rock playwright",0,0,0,0,0,0,0,0,0,0,1
"@cepbd2000",NA,0,0,0,0,0,0,0,0,0,1,0
"@bradshaw_mann",NA,0,0,0,0,0,0,0,0,0,1,0
"@kenlacovara","professor paleontologist geologist at drexel university expedition leader educator papa to dreadnoughtus",1,0,0,0,0,0,0,0,0,0,0
"@jpws2","reader in ecology conservation at university of sussex",0,0,0,1,0,0,0,0,0,0,0
"@criticaldissent","altering the hegemony",0,0,0,0,0,0,0,0,0,0,1
"@hen4","run a low impact smallholding manage oak woodland coppice river hedgebanks permanent pasture ponds meadows i also run saveourwoods forestcomms",0,0,0,0,0,0,0,0,0,0,1
"@eijournal","earth imaging journal is a bimonthly magazine covering a range of earth observation geospatial technologies applications",0,0,0,0,0,1,0,0,0,0,0
"@denarius804",NA,0,0,0,0,0,0,0,0,0,1,0
"@angellimarie","im on the other shore",0,0,0,0,0,0,0,0,0,0,1
"@bergatsea","msc student currently looking into seabirds as monitors ocean addict with a passion for seabirds marine mammals sailing photography",0,1,0,0,0,0,0,0,0,0,0
"@g_magombedze","math biology scientist",0,0,0,1,0,0,0,0,0,0,0
"@amandabold","arkansan at heart coloradan by w2 fictionunbound contributor grant writer novelist lover of books food travel pets pigs petting not eating",0,0,0,0,0,0,1,0,0,0,0
"@brianpconlon","irish microbiologist living in boston",0,0,0,1,0,0,0,0,0,0,0
"@catz_cambridge","for updates news events at st catharines college cambridge",0,0,0,0,0,0,1,0,0,0,0
"@fischer_dg",NA,0,0,0,0,0,0,0,0,0,1,0
"@julianosw",NA,0,0,0,0,0,0,0,0,0,1,0
"@j__me","conservationist rspb media officer views my own",0,0,0,0,0,0,0,0,0,0,1
"@julitaqp",NA,0,0,0,0,0,0,0,0,0,1,0
"@camisz","exchange student at west virginia university",0,1,0,0,0,0,0,0,0,0,0
"@antoncrombach","evolution computers math also bike run swim dance",0,0,0,1,0,0,0,0,0,0,0
"@between_a_rock","from the phd precipice beyond",0,0,0,0,0,0,0,0,0,0,1
"@dwsankey1","behavioural ecologist chef lover",0,0,0,1,0,0,0,0,0,0,0
"@aquaregs","ensuring that proposed aquaculture activity regulations do not weaken the environmental protection provisions of s36 of the canada fisheries act",0,0,0,0,0,0,0,0,0,0,1
"@drscottsampson","vp research collections denver museum nature science connecting people with nature host dinosaur train author how to raise a wild child views my own",0,0,1,0,0,0,0,0,0,0,0
"@hirisebookshop","buying libraries rare books to sellcall 07887 605706 2nd account is highrisebooks",0,0,0,0,0,0,0,0,0,0,1
"@kitenet","spend my time recording wildlife not enough time sat in front of computer too much time enjoying family life",0,0,0,0,0,0,0,0,0,0,1
"@antasticj","possibly something of an evolutionary biologist in trainingarguably",0,0,0,1,0,0,0,0,0,0,0
"@iancookemusic","cellist pianist singer songwriter sometimes solo sometimes with band contact popshopmusicgmailcom",0,0,0,0,0,0,1,0,0,0,0
"@goekesmi",NA,0,0,0,0,0,0,0,0,0,1,0
"@joshkiner",NA,0,0,0,0,0,0,0,0,0,1,0
"@g_colosimo","phd student in evolutionary conservation genetics at mississippi state university",0,1,0,0,0,0,0,0,0,0,0
"@alfianadiguna",NA,0,0,0,0,0,0,0,0,0,1,0
"@georgiecannon","development cambridgeuni trustee of roalddahlfund singer quilter besotted mother fan of high art low humour",0,0,0,0,0,0,0,0,0,0,1
"@blackseptember9","producer artist founder of blackseptember studios",0,0,0,0,0,0,1,0,0,0,0
"@berry_bowl","acai bowlssmoothiesfresh juicesalways made to order always fresh always organic5056 york blvdsuth 730am7pm f sa 730am9pm",0,0,0,0,0,0,0,0,0,0,1
"@jakaria365","lovely bangladesh 26th octoberbirthday gonna universitybotany but loving chemistry",0,0,0,0,0,0,0,0,0,0,1
"@docfroehlich","phd candidate at the school of aquatic fishery sciences university of washington",0,1,0,0,0,0,0,0,0,0,0
"@joegullar","translations eng port email algart56igcombr indies music ebooks art blog promo send me links tfb tfbj mgwv clubefollowback ",0,0,0,0,0,0,1,0,0,0,0
"@amyzanne","ecology evolution physiology especially of plants microbes",0,0,0,1,0,0,0,0,0,0,0
"@ctjeffs","phd student ecologist insect enthusiast love parasitoids science outreach f1",0,1,0,0,0,0,0,0,0,0,0
"@browniequeen","animal lover weird person hug lover working one of my dream jobs looking for a brighter future ",0,0,0,0,0,0,0,0,0,0,1
"@dany_jc",NA,0,0,0,0,0,0,0,0,0,1,0
"@crams1974",NA,0,0,0,0,0,0,0,0,0,1,0
"@drhhnz","microbiology evolution bacteriophages senior lecturer in molecular bioscience massey university auckland superhero name microbiology girl",1,0,0,0,0,0,0,0,0,0,0
"@helen_kimbell","phd student in behavioural ecology studying the effect of turbidity on collective behaviour in fish",0,1,0,0,0,0,0,0,0,0,0
"@ithaden",NA,0,0,0,0,0,0,0,0,0,1,0
"@jdscot67","senior lecturer in public health at university of sunderland interests in alcohol obesity policies purveyor of geek comedy tweets in a personal capacity",1,0,0,0,0,0,0,0,0,0,0
"@kirstyjean","postdoc in behavioural ecology at university of cambridge scot just finished my phd on meerkats now i work on hihi i blog at http tco p5qgh6xdyg",0,1,0,0,0,0,0,0,0,0,0
"@joannascience","science writer nerd feminist millennial shamelessly saying hashtag out loud writer for theagus news publication agueos tweets are my own",0,0,0,0,0,0,1,0,0,0,0
"@hannahgreich","aspiring coral reef ecologist clarkuniversity ba 2015 msc 2016 advanced rescue scuba diver",0,0,0,1,0,0,0,0,0,0,0
"@flic_anderson","botanist ecologist datageek research assistant orcid 0000000187786779",0,0,0,1,0,0,0,0,0,0,0
"@aasjournal","aas is an international peerreviewed journal on the dynamics physics chemistry of the atmosphere oceans",0,0,0,0,0,1,0,0,0,0,0
"@jduncanbvi","john duncan is governor of the british virgin islands he is a former fco director ambassador rt is not endorsement",0,0,0,0,0,0,0,0,0,0,1
"@jesssmith1987","projects officer oustudents association",0,0,0,0,0,0,0,0,0,0,1
"@juncoproject","remarkable biology from a backyard bird a science film for public student audiences starring a common yet amazing group of songbirds the juncos free online",0,1,0,0,0,0,0,0,0,0,0
"@combovereagle","follically challenged bird of prey who refuses to let heredity stand in the way of my dreams",0,0,0,0,0,0,0,0,0,0,1
"@careylab","studying the ecology of lakes reservoirs in a changing world",0,1,0,0,0,0,0,0,0,0,0
"@hoskingassociat","health safety environmental management auditing helping make organisations safer greener places who ya gonna call risk busters",0,0,0,0,0,0,0,0,0,0,1
"@benwoods89",NA,0,0,0,0,0,0,0,0,0,1,0
"@acatalepsy1","an enthusiast for life music books biology a thirst for knowledge",0,0,0,1,0,0,0,0,0,0,0
"@careysargent","public sociologist musician higher ed instigator",0,0,0,1,0,0,0,0,0,0,0
"@alexaebi","brings together biology anthropology to better understand the nature of environmental problems unineuchatel switzerland",0,0,0,1,0,0,0,0,0,0,0
"@driankeene","flyfisherman fisheries biology nearshore ecology marine ecology biology ecology geomorphology nerdery",0,0,0,1,0,0,0,0,0,0,0
"@ellacarter1",NA,0,0,0,0,0,0,0,0,0,1,0
"@biodiversityapg","uk parliamentary group to investigating all aspects of the protection restoration of biodiversity in the uk abroad secretariat by globeintl",0,0,0,0,0,0,0,0,1,0,0
"@jithomson","nonnormal behave evo eco direct cousin of a sea urchin consider an elephants trunk is a marvellous snorkel but why to isogametes beyond the north",0,0,0,0,0,0,0,0,0,0,1
"@johnrussell40","grower of indigenous trees film tv writer director tweeting about climate change energy sustainability agriculture woodland ecobuilding",0,0,0,0,0,0,1,0,0,0,0
"@julekap",NA,0,0,0,0,0,0,0,0,0,1,0
"@ambergreen606","energetic excited living life to fullest paranormal investigator i am a mother of three beautiful children im starting my destiny using my abilities",0,0,0,0,0,0,0,0,0,0,1
"@jammyjose","actor writer englishampspanish followmeofficial twitter melomaniaccinephile olvid hablar espaol coffeeslover ",0,0,0,0,0,0,1,0,0,0,0
"@awilson0","tree nerd with a focus on invasive species sustainability environmental issues views are my own",0,0,0,0,0,0,0,0,0,0,1
"@frank_anzac","the probs of the world cannot be solved by the current world system change equality drugreform bitcoin solar quitoil quitgas quitcoal peace",0,0,0,0,0,0,0,0,0,0,1
"@karlromanowicz","research associate at the university of michigan working in microbial ecology soil enzymology bioinformatics",0,0,0,1,0,0,0,0,0,0,0
"@fuckyeahsclence","a lover of all things science",0,0,0,0,0,0,0,0,0,0,1
"@aimee806","if u never take it seriouslyu never get hurtu never get hurtu always have funu get lonelygo to the record store listen to your friends almost famous",0,0,0,0,0,0,0,0,0,0,1
"@kfmcgregor","ecologist research assistant school of geography the environment university of oxford views are my own",0,0,0,1,0,0,0,0,0,0,0
"@godlesssa","atheist in a conservative south africa largebrained ape who has evolved beyond the need for belief in mythology",0,0,0,1,0,0,0,0,0,0,0
"@archaeologist","archaeology bourbon heritage preservation",0,0,0,1,0,0,0,0,0,0,0
"@deathtoivy","love green plants hate poison ivy mom turf student landscaper tweets opinions are my own",0,1,0,0,0,0,0,0,0,0,0
"@forestsmatter",NA,0,0,0,0,0,0,0,0,0,1,0
"@alexdropkin","journalist reporter writer human",0,0,0,0,0,0,1,0,0,0,0
"@bwestcineaste","film theatre jazz critic canadian toronto expat feminist phd candidate in industrial engineering in food waste climate change aheeneygmailcom",0,1,0,0,0,0,0,0,0,0,0
"@ignaciomarinl","spanish scientist evolutionary biology genetics network science cientfico espaol biologia evolutiva gentica anlisis de redes",0,0,0,1,0,0,0,0,0,0,0
"@brian_y33","just me what you see is what you get",0,0,0,0,0,0,0,0,0,0,1
"@biodiversitynew","all about biodiversity is here news articles more",0,0,0,0,0,0,1,0,0,0,0
"@icarusuav8","we fly uavs throughout the uk for aerial photo video aerial inspection survey aerial mapping data acquisition",0,0,0,0,0,0,0,0,0,0,1
"@dohashi",NA,0,0,0,0,0,0,0,0,0,1,0
"@eastsidekate","queer bi transsexual writer troublemaker occasionally at shakesville a cunt of ones own she her",0,0,0,0,0,0,1,0,0,0,0
"@katyscholfield","forests oceans portfolios lead for synchronicity earth",0,0,0,0,0,0,0,0,0,0,1
"@charleswet","culture society environment development economics social sciences religions fisheries ict",0,0,0,0,0,1,0,0,0,0,0
"@abhishekkbehl","founder md wildnavigator travel blogger social campaigner travelingwithms wildlife conservation dice alum sustainability wildlifetravelr rrms",0,0,0,0,0,0,1,0,0,0,0
"@jbesanceney",NA,0,0,0,0,0,0,0,0,0,1,0
"@_philmartin","artist thinker prophet ecologist first class cook second rate lover oh i blog too",0,0,0,1,0,0,1,0,0,0,0
"@anandmur",NA,0,0,0,0,0,0,0,0,0,1,0
"@acereventura","ace of remixing the world of extreme sports enjoy the ride subscribe to my channel https tco ln9tfhxhvd",0,0,0,0,0,0,0,0,0,0,1
"@empower90","msc student university of exeter",0,1,0,0,0,0,0,0,0,0,0
"@hedenstrmanders",NA,0,0,0,0,0,0,0,0,0,1,0
"@genomeanalysis","the genome analysis centre tgac is a genomics bioinformatics institute focused on plant animal microbial research follow us for updates",0,0,0,0,0,1,0,0,0,0,0
